VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2010,2010,151,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2011,2011,149,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2012,2012,150,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2013,2013,146,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2014,2014,146,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2015,2015,144,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2016,2016,147,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2017,2017,145,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2018,2018,145,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2019,2019,147,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),MEX,Mexico,2020,2020,187,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2010,2010,51,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2011,2011,47,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2012,2012,46,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2013,2013,44,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2014,2014,43,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2015,2015,43,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2016,2016,42,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2017,2017,40,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2018,2018,39,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2019,2019,39,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CHE,Switzerland,2020,2020,37,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2010,2010,9907,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2011,2011,9741,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2012,2012,9660,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2013,2013,9402,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2014,2014,9413,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2015,2015,9539,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2016,2016,9329,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2017,2017,9526,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2018,2018,9529,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,HUN,Hungary,2019,2019,9435,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2010,2010,3415,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2011,2011,3317,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2012,2012,3195,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2013,2013,3279,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2014,2014,3236,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2015,2015,3299,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2016,2016,3201,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2017,2017,3126,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2018,2018,3141,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2019,2019,3105,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2020,2020,3074,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUT,Austria,2021,2021,3187,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2010,2010,4324,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2011,2011,4162,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2012,2012,4149,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2013,2013,4010,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2014,2014,3920,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2015,2015,3882,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2016,2016,4053,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2017,2017,4061,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2018,2018,3894,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2019,2019,3855,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,FIN,Finland,2020,2020,3959,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2010,2010,178597,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2011,2011,182919,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2012,2012,185998,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2013,2013,190386,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2014,2014,194981,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2015,2015,201697,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2016,2016,206006,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2017,2017,210660,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2018,2018,208807,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2019,2019,208557,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,USA,United States,2020,2020,277357,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),SVK,Slovak Republic,2010,2010,112,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),SVK,Slovak Republic,2012,2012,111,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),SVK,Slovak Republic,2013,2013,103,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),SVK,Slovak Republic,2014,2014,103,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),SVK,Slovak Republic,2016,2016,99,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),SVK,Slovak Republic,2017,2017,101,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),SVK,Slovak Republic,2018,2018,98,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),SVK,Slovak Republic,2019,2019,92,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2010,2010,5039,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2011,2011,5328,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2012,2012,5053,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2013,2013,4893,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2014,2014,5163,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2015,2015,5254,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,NZL,New Zealand,2016,2016,5168,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2010,2010,216,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2011,2011,206,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2012,2012,207,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2013,2013,201,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2014,2014,195,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2015,2015,198,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2016,2016,189,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2017,2017,184,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2018,2018,184,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2019,2019,175,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2020,2020,192,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUT,Austria,2021,2021,201,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2010,2010,84353,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2011,2011,83516,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2012,2012,82079,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2013,2013,83504,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2014,2014,83844,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2015,2015,85430,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2016,2016,86916,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2017,2017,86257,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2018,2018,88003,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2019,2019,87185,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,GBR,United Kingdom,2020,2020,107616,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SWE,Sweden,2010,2010,64,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SWE,Sweden,2011,2011,63,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SWE,Sweden,2012,2012,62,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SWE,Sweden,2013,2013,61,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SWE,Sweden,2014,2014,57,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SWE,Sweden,2015,2015,59,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SWE,Sweden,2016,2016,55,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SWE,Sweden,2017,2017,55,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SWE,Sweden,2018,2018,53,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2010,2010,3581,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2011,2011,3531,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2012,2012,3302,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2013,2013,3285,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2014,2014,3384,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2015,2015,3512,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2016,2016,3362,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2017,2017,3375,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2018,2018,3337,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,PRT,Portugal,2019,2019,3378,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,41708,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,41654,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,41744,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,40173,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,39261,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,40467,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,38104,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,38524,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2018,2018,38114,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,ITA,Italy,2019,2019,37766,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ZAF,South Africa,2010,2010,98997,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ZAF,South Africa,2011,2011,90984,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ZAF,South Africa,2012,2012,89548,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ZAF,South Africa,2013,2013,88101,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ZAF,South Africa,2014,2014,87172,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ZAF,South Africa,2015,2015,88455,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ZAF,South Africa,2016,2016,90048,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ZAF,South Africa,2017,2017,89364,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ZAF,South Africa,2018,2018,89104,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2010,2010,63,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2011,2011,61,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2012,2012,61,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2013,2013,59,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2014,2014,60,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2015,2015,59,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2016,2016,57,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2017,2017,56,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2018,2018,54,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),CAN,Canada,2019,2019,53,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2010,2010,496,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2011,2011,473,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2012,2012,450,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2013,2013,423,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2014,2014,420,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2015,2015,418,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2016,2016,415,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2017,2017,412,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2018,2018,412,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HUN,Hungary,2019,2019,393,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVK,Slovak Republic,2010,2010,167,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVK,Slovak Republic,2012,2012,149,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVK,Slovak Republic,2013,2013,150,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVK,Slovak Republic,2014,2014,139,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVK,Slovak Republic,2016,2016,137,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVK,Slovak Republic,2017,2017,140,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVK,Slovak Republic,2018,2018,134,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVK,Slovak Republic,2019,2019,132,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2010,2010,173,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2011,2011,168,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2012,2012,167,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2013,2013,161,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2014,2014,151,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2015,2015,154,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2016,2016,151,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2017,2017,150,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2018,2018,145,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2019,2019,142,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),SVN,Slovenia,2020,2020,164,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,NOR,Norway,2010,2010,2862,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,NOR,Norway,2011,2011,2882,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,NOR,Norway,2012,2012,2927,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,NOR,Norway,2013,2013,2796,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,NOR,Norway,2014,2014,2758,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,NOR,Norway,2015,2015,2731,,
